Date started,Date finished,Recorder (initials),sample code,site,Transect,Quadrat,Square #,Species,Count,notes,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,B5,Linyphidae,2,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,B2,NA,0,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,E6,Paraclius sp.,2,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,C4,Trombid mite,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,C4,Trigonotylus sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,D6,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,E1,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,E1,Dohrniphora sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,F3,Prokelisia sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,B4,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,B4,Trigonotylus sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,B4,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,C6,NA,0,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,F1,Prokelisia sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,F1,Trigonotylus sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,A1,Trigonotylus sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,A2,Trigonotylus sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q1,SQ,6,1,A2,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E3,Orobatid mite,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E3,Amphipoda,7,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E3,Mycetophilidae ,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E3,Venzilla parvus,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E3,Paraclius sp.,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E3,Spathius sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A1,Orobatid mite,8,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A1,Venzilla parvus,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A1,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A1,Trombid mite,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A1,Pardosa sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A1,Amphipoda,6,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C6,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C6,Dohrniphora sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C6,Orobatid mite,7,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C6,Amphipoda,5,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C6,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A4,Spathius sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A4,Trombid mite,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A4,Orobatid mite,6,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A4,Clubonia sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A4,Dohrniphora sp,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,A4,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C4,Trombid mite,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C4,Orobatid mite,6,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C4,Amphipoda,11,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C4,Dohrniphora sp,3,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C4,Linyphidae,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E5,Amphipoda,9,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E5,Orobatid mite,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E5,Prokelisia sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,E5,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C2,Paraclius sp.,3,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C2,Linyphidae,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C2,Amphipoda,5,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C2,Pardosa sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B6,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B6,Orobatid mite,8,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B6,Trombid mite,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B6,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B6,Amphipoda,8,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B6,Clubonia sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D4,callitula sp,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D4,Prokelisia sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D4,Spathius sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D4,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D4,Amphipoda,5,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C1,Amphipoda,12,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C1,Orobatid mite,7,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,C1,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,F5,Amphipoda,6,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,F5,Mycetophilidae ,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,F5,Orobatid mite,3,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D2,callitula sp,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D2,Amphipoda,12,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D2,Orobatid mite,9,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D2,Mycetophilidae ,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D6,Clubonia sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D6,Pardosa sp.,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D6,Trombid mite,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D6,Orobatid mite,5,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D6,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,D6,Prokelisia sp,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B1,Trombid mite,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B1,Orobatid mite,6,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B1,Amphipoda,3,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,B1,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,F3,Spathius sp.,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,F3,Pardosa sp.,2,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,F3,Orobatid mite,8,,,,
1/12/17,1/12/17,SS,SQT3Q5,SQ,3,5,F3,Amphipoda,6,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E2,Mycetophilidae ,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E2,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E2,Amphipoda,3,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E2,Anurida maritima,29,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E2,Dohrniphora sp,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A5,Anurida maritima,20,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A5,Amphipoda,3,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,C2,Amphipoda,4,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,C2,Dohrniphora sp,14,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,C2,Anurida maritima,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A2,Amphipoda,4,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A2,Dohrniphora sp,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A2,Anurida maritima,33,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,C6,Trombid mite,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,C6,Amphipoda,6,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,C6,Anurida maritima,16,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,C6,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F4,Amphipoda,3,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F4,Anurida maritima,17,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E6,Amphipoda,4,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E6,Anurida maritima,18,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E4,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E4,Dohrniphora sp,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E4,Amphipoda,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E4,Anurida maritima,29,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E4,Mycetophilidae ,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E3,Mycetophilidae ,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E3,Dohrniphora sp,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E3,Amphipoda,8,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E3,Anurida maritima,22,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E1,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E1,Amphipoda,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,E1,Anurida maritima,20,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F3,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F3,Mycetophilidae ,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F3,Amphipoda,3,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F3,Anurida maritima,8,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B3,Trombid mite,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B3,Orobatid mite,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B3,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B3,Mycetophilidae ,6,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B3,Amphipoda,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B3,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B3,Anurida maritima,24,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F2,Amphipoda,5,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,F2,Anurida maritima,12,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B2,Amphipoda,6,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B2,Clubonia sp,2,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B2,Mycetophilidae ,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B2,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,B2,Anurida maritima,15,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A1,Dohrniphora sp,1,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A1,Amphipoda,4,,,,
1/12/17,1/12/17,SS,SQT2Q1,SQ,2,1,A1,Anurida maritima,11,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,B2,Anurida maritima,2,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,B3,Mycetophilidae ,2,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,B3,Anurida maritima,6,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,B3,Amphipoda,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,F3,Anurida maritima,2,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,A6,Anurida maritima,2,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,B4,Anurida maritima,3,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,B4,Amphipoda,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,B4,Dohrniphora sp,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,C1,NA,0,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,C6,Anurida maritima,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,A2,NA,0,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,A4,callitula sp,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,A4,Dohrniphora sp,2,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,A4,Anurida maritima,7,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,A1,NA,0,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,D3,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,D3,Anurida maritima,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,E6,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,C2,Anurida maritima,2,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,F2,Trombid mite,1,,,,
1/12/17,1/12/17,SS,SQT1Q1,SQ,1,1,E3,NA,0,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D2,Dohrniphora sp,4,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D2,Amphipoda,9,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D2,Orobatid mite,4,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C5,Dohrniphora sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C5,Orobatid mite,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C2,callitula sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C2,Dohrniphora sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A5,Prokelisia sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A5,callitula sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A5,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A5,Dohrniphora sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C1,Orobatid mite,4,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C1,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C1,Dohrniphora sp,5,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,C1,Spathius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,F4,Prokelisia sp,4,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,F4,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,F4,callitula sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,F4,Dohrniphora sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,F4,Mycetophilidae ,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A1,Lasius,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A1,Dohrniphora sp,5,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A1,callitula sp,4,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A1,Mycetophilidae ,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A1,Orobatid mite,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A1,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A4,Conocephalus spartinae,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A4,Naemia sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A4,Amphipoda,5,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A4,Prokelisia sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B1,callitula sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B1,Paraclius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B1,Mycetophilidae ,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B1,Spathius sp.,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B1,Clubonia sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B1,Amphipoda,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D5,Orobatid mite,7,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D5,Conocephalus spartinae,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D5,Amphipoda,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A3,Spathius sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A3,Lasius,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A3,Orobatid mite,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A3,Linyphidae,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,A3,Mycetophilidae ,4,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B6,Trombid mite,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B6,Venzilla parvus,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B6,Mycetophilidae ,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B6,Orobatid mite,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B6,Dohrniphora sp,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B2,callitula sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B2,Amphipoda,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B2,Prokelisia sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,B2,Clubonia sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D4,Lasius,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D4,Melampus bidentata,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D4,Gryllus sp.,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D4,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D4,Amphipoda,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D4,Dohrniphora sp,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,D4,Orobatid mite,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,E1,Linyphidae,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,E1,Mycetophilidae ,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,E1,Amphipoda,2,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,E1,Orobatid mite,3,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,E1,Trombid mite,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,E1,Prokelisia sp,1,,,,
1/12/17,1/12/17,SS,SQT6Q5,SQ,6,5,E1,Spathius sp.,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,A1,Chloropidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,A1,Cecidomyidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,A2,Mycetophilidae ,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,A2,Cecidomyidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,A5,NA,NA,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,B6,Chloropidae,4,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,B6,Cecidomyidae,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,B3,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,B3,Chloropidae,3,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,B3,Cecidomyidae,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C1,Orobatid mite,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C1,Cecidomyidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C1,Chloropidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C1,Delphacodes,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C3,Noctuidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C3,Mycetophilidae ,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C3,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C3,Chloropidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,C6,Chloropidae,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,D6,Mycetophilidae ,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,D6,Delphacodes,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,D6,Chloropidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,D6,Cecidomyidae,3,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,D2,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,D2,Cecidomyidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,E1,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,E1,Cecidomyidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,E1,Chloropidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,E4,NA,NA,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F5,Mycetophilidae ,3,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F5,Chloropidae,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F3,Mycetophilidae ,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F3,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F3,Cecidomyidae,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F1,Mycetophilidae ,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F1,Cecidomyidae,3,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F1,Chloropidae,2,,,,
1/17/17,1/17/17,MH,WT3Q3,W,3,3,F1,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A1,Lasius,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A1,Venzilla parvus,3,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A1,Chloropidae,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A1,Megamealus sp.,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A1,Cecidomyidae,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A4,Amphipoda,3,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A4,Orobatid mite,6,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A4,Chloropidae,2,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A4,Lasius,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A6,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,A6,Orobatid mite,5,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B5,Paraclius sp.,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B5,Chloropidae,2,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B5,Venzilla parvus,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B5,Delphacodes,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B5,Orobatid mite,7,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B3,Hyposinga variabilis,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B3,Prokelisia sp,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B3,Lasius,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B3,Orobatid mite,6,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B1,Venzilla parvus,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B1,Hogna sp,1,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B1,Amphipoda,3,,,,
1/17/17,1/17/17,MH,WT9Q5,W,9,5,B1,Orobatid mite,6,,,,
